BulbType_lkp_Case,BulbType,sysname,256,0/0
CabinetSize_CondensingUnit,CabinetSizeID,int,4,Oct-00
CabinetSize_CondensingUnit,CabinetSize,nvarchar,8000,0/0
CabinetSize_CondensingUnit,CabinetSize,sysname,256,0/0
CabinetSize_CondensingUnit,Length,decimal,17,38/38
CabinetSize_CondensingUnit,Width,decimal,17,38/38
CabinetSize_CondensingUnit,Height,decimal,17,38/38
CapacityReduction_Compressor,CapReduct_ID,int,4,Oct-00
CapacityReduction_Compressor,CapReductType,nvarchar,8000,0/0
CapacityReduction_Compressor,CapReductType,sysname,256,0/0
CapacityReductOptions_Compressor,ID,int,4,Oct-00
CapacityReductOptions_Compressor,CapReduct_ID,int,4,Oct-00
CapacityReductOptions_Compressor,CompSeries_ID,int,4,Oct-00
CaseModel_Case,CaseID,int,4,Oct-00
CaseModel_Case,ModelNumber,nvarchar,8000,0/0
CaseModel_Case,ModelNumber,sysname,256,0/0
CaseModel_Case,Usage,nvarchar,8000,0/0
CaseModel_Case,Usage,sysname,256,0/0
CaseModel_Case,FamilyID,int,4,Oct-00
CaseModel_Case,Length3Ft_or_1DRs,bit,1,Jan-00
CaseModel_Case,Length4Ft_or_2DRs,bit,1,Jan-00
CaseModel_Case,Length5Ft_or_3DRs,bit,1,Jan-00
CaseModel_Case,Length6Ft_or_4DRs,bit,1,Jan-00
CaseModel_Case,Length7Ft_or_5DRs,bit,1,Jan-00
CaseModel_Case,Length8Ft,bit,1,Jan-00
CaseModel_Case,Length9Ft,bit,1,Jan-00
CaseModel_Case,Length10Ft,bit,1,Jan-00
CaseModel_Case,Length11Ft,bit,1,Jan-00
CaseModel_Case,Length12Ft,bit,1,Jan-00
CaseModel_Case,Notes,text,16,0/0
CaseModel_Case,Version,nvarchar,8000,0/0
CaseModel_Case,Version,sysname,256,0/0
CaseModel_Case,LastModified,datetime,8,23/3
CaseProductCode_Case,ID,int,4,Oct-00
CaseProductCode_Case,CaseProductCodeID,int,4,Oct-00
CaseProductCode_Case,ProductCode,nvarchar,8000,0/0
CaseProductCode_Case,ProductCode,sysname,256,0/0
CaseProductFamily_Case,CaseProductFamilyID,int,4,Oct-00
CaseProductFamily_Case,ProductFamily,nvarchar,8000,0/0
CaseProductFamily_Case,ProductFamily,sysname,256,0/0
CaseProductLine_Case,CaseProductLineID,int,4,Oct-00
CaseProductLine_Case,ProductLine,nvarchar,8000,0/0
CaseProductLine_Case,ProductLine,sysname,256,0/0
CaseProperties_Case,ID,int,4,Oct-00
CaseProperties_Case,CaseID,int,4,Oct-00
CaseProperties_Case,CaseUOMID,int,4,Oct-00
CaseProperties_Case,ShelfTypeID,int,4,Oct-00
CaseProperties_Case,DoorTypeID,int,4,Oct-00
CaseProperties_Case,SysTypeID,int,4,Oct-00
CaseProperties_Case,RearStorageAdjustFactor,decimal,17,38/38
CaseProperties_Case,DischargeAir,decimal,17,38/38
CaseProperties_Case,EvapTemp,decimal,17,38/38
CaseProperties_Case,BTUperHourperUOM,decimal,17,38/38
CaseProperties_Case,BTUPerShelfAdjustFactorLED,decimal,17,38/38
CaseProperties_Case,BTUPerShelfAdjustFactorFluor,decimal,17,38/38
CaseProperties_Case,BTUPerDoorAdjustFactor,decimal,17,38/38
CaseProperties_Case,GenericBTUAdjustFactor,decimal,17,38/38
CaseUOM_lkp_Case,CaseUOMID,int,4,Oct-00
CaseUOM_lkp_Case,UnitOfMeasure,nvarchar,8000,0/0
CaseUOM_lkp_Case,UnitOfMeasure,sysname,256,0/0
CircuitProperties,ID,int,4,Oct-00
CircuitProperties,Model,nvarchar,8000,0/0
CircuitProperties,Model,sysname,256,0/0
CircuitProperties,RowsDeep,int,4,Oct-00
CircuitProperties,TubeOutsideDiameter,decimal,17,38/38
CircuitProperties,FinType,nvarchar,8000,0/0
CircuitProperties,FinType,sysname,256,0/0
CircuitProperties,FinLength,int,4,Oct-00
CircuitProperties,TubeWallThickness,decimal,17,38/38
CircuitProperties,FaceTubes,int,4,Oct-00
CircuitProperties,TotalQtyOfTubes,int,4,Oct-00
CircuitProperties,TubeType,nvarchar,8000,0/0
CircuitProperties,TubeType,sysname,256,0/0
CircuitProperties,BTU,int,4,Oct-00
CircuitProperties,SlabQty,int,4,Oct-00
CircuitProperties_Condenser,ID,int,4,Oct-00
CircuitProperties_Condenser,ModelID,float,8,53/0
CircuitProperties_Condenser,Model,nvarchar,8000,0/0
CircuitProperties_Condenser,Model,sysname,256,0/0
CircuitProperties_Condenser,RowsDeep,float,8,53/0
CircuitProperties_Condenser,TubeOutsideDiameter,float,8,53/0
CircuitProperties_Condenser,FinType,nvarchar,8000,0/0
CircuitProperties_Condenser,FinType,sysname,256,0/0
CircuitProperties_Condenser,FinLength,float,8,53/0
CircuitProperties_Condenser,TubeWallThickness,float,8,53/0
CircuitProperties_Condenser,FaceTubes,float,8,53/0
CircuitProperties_Condenser,TotalQtyOfTubes,float,8,53/0
CircuitProperties_Condenser,TubeType,nvarchar,8000,0/0
CircuitProperties_Condenser,TubeType,sysname,256,0/0
CircuitProperties_Condenser,BTU,float,8,53/0
CircuitProperties_Condenser,SlabQty,float,8,53/0
Coefficients_Compressor,Coefficients_ID,int,4,Oct-00
Coefficients_Compressor,CompModel_ID,int,4,Oct-00
Coefficients_Compressor,RefrigerantType_ID,int,4,Oct-00
Coefficients_Compressor,Hertz_ID,int,4,Oct-00
Coefficients_Compressor,VendorTempRange_ID,int,4,Oct-00
Coefficients_Compressor,ReturnGas_ID,int,4,Oct-00
Coefficients_Compressor,SuctMin,decimal,17,38/38
Coefficients_Compressor,SuctMax,decimal,17,38/38
Coefficients_Compressor,MaxCondensingTemp,decimal,17,38/38
Coefficients_Compressor,C0,decimal,17,38/38
Coefficients_Compressor,C1,decimal,17,38/38
Coefficients_Compressor,C2,decimal,17,38/38
Coefficients_Compressor,C3,decimal,17,38/38
Coefficients_Compressor,C4,decimal,17,38/38
Coefficients_Compressor,C5,decimal,17,38/38
Coefficients_Compressor,C6,decimal,17,38/38
Coefficients_Compressor,C7,decimal,17,38/38
Coefficients_Compressor,C8,decimal,17,38/38
Coefficients_Compressor,C9,decimal,17,38/38
Coefficients_Compressor,W0,decimal,17,38/38
Coefficients_Compressor,W1,decimal,17,38/38
Coefficients_Compressor,W2,decimal,17,38/38
Coefficients_Compressor,W3,decimal,17,38/38
Coefficients_Compressor,W4,decimal,17,38/38
Coefficients_Compressor,W5,decimal,17,38/38
Coefficients_Compressor,W6,decimal,17,38/38
Coefficients_Compressor,W7,decimal,17,38/38
Coefficients_Compressor,W8,decimal,17,38/38
Coefficients_Compressor,W9,decimal,17,38/38
Coefficients_Compressor,LastModified,datetime,8,23/3
CoilAccessoryID_lkp_Coil,CoilAccsID,int,4,Oct-00
CoilAccessoryID_lkp_Coil,CoilAccessoryName,nvarchar,8000,0/0
CoilAccessoryID_lkp_Coil,CoilAccessoryName,sysname,256,0/0
CoilAccessoryPricing_Coil,ID,int,4,Oct-00
CoilAccessoryPricing_Coil,CoilAccsID,int,4,Oct-00
CoilAccessoryPricing_Coil,CoilFamilyID,int,4,Oct-00
CoilAccessoryPricing_Coil,CoilVendorID,int,4,Oct-00
CoilAccessoryPricing_Coil,CoilAccsPartNumber,nvarchar,8000,0/0
CoilAccessoryPricing_Coil,CoilAccsPartNumber,sysname,256,0/0
CoilAccessoryPricing_Coil,CoilAccsPartDescription,nvarchar,8000,0/0
CoilAccessoryPricing_Coil,CoilAccsPartDescription,sysname,256,0/0
CoilAccessoryPricing_Coil,CoilAccsMinBTU,int,4,Oct-00
CoilAccessoryPricing_Coil,CoilAccsMaxBTU,int,4,Oct-00
CoilAccessoryPricing_Coil,CoilAccsShipLooseListPrice,decimal,17,38/38
CoilAccessoryPricing_Coil,CoilAccsListPrice,decimal,17,38/38
CoilBrand_lkp_Coil,BrandID,int,4,Oct-00
CoilBrand_lkp_Coil,CoilBrandName,nvarchar,8000,0/0
CoilBrand_lkp_Coil,CoilBrandName,sysname,256,0/0
CoilBrand_lkp_Coil,CoilSubBrandName,nvarchar,8000,0/0
CoilBrand_lkp_Coil,CoilSubBrandName,sysname,256,0/0
CoilCircuits,ID,int,4,Oct-00
CoilCircuits,ProductLine,nvarchar,8000,0/0
CoilCircuits,ProductLine,sysname,256,0/0
CoilCircuits,FilterGroup,float,8,53/0
CoilCircuits,Model,nvarchar,8000,0/0
CoilCircuits,Model,sysname,256,0/0
CoilCircuits,ModelID,int,4,Oct-00
CoilCircuits,DefaultApplication,nvarchar,8000,0/0
CoilCircuits,DefaultApplication,sysname,256,0/0
CoilCircuits,CoilType,nvarchar,8000,0/0
CoilCircuits,CoilType,sysname,256,0/0
CoilCircuits,DistTubeLength,float,8,53/0
CoilCircuits,DistTubeDia,float,8,53/0
CoilCircuits,Quantity,float,8,53/0
CoilCircuits,AirFlows,float,8,53/0
CoilCircuits,ExtStatics,float,8,53/0
CoilCircuits,TubesHigh,float,8,53/0
CoilCircuits,FinLength,float,8,53/0
CoilCircuits,Rows,float,8,53/0
CoilCircuits,FinSpacing,float,8,53/0
CoilCircuits,FinMaterial,nvarchar,8000,0/0
CoilCircuits,FinMaterial,sysname,256,0/0
CoilCircuits,FinThickness,float,8,53/0
CoilCircuits,TubeMaterial,nvarchar,8000,0/0
CoilCircuits,TubeMaterial,sysname,256,0/0
CoilCircuits,TubeThickness,float,8,53/0
CoilCircuits,DxCircuits,nvarchar,8000,0/0
CoilCircuits,DxCircuits,sysname,256,0/0
CoilCircuits,Header Circ,nvarchar,8000,0/0
CoilCircuits,Header Circ,sysname,256,0/0
CoilCircuits,Possible DX circ,nvarchar,8000,0/0
CoilCircuits,Possible DX circ,sysname,256,0/0
CoilCircuits,Generic Item,nvarchar,8000,0/0
CoilCircuits,Generic Item,sysname,256,0/0
CoilCircuits,Capactiy,nvarchar,8000,0/0
CoilCircuits,Capactiy,sysname,256,0/0
CoilCircuits,Rows1,nvarchar,8000,0/0
CoilCircuits,Rows1,sysname,256,0/0
CoilCircuits,F25,nvarchar,8000,0/0
CoilCircuits,F25,sysname,256,0/0
CoilCircuits,F26,nvarchar,8000,0/0
CoilCircuits,F26,sysname,256,0/0
CoilCircuits_old,ID,int,4,Oct-00
CoilCircuits_old,ProductLine,nvarchar,8000,0/0
CoilCircuits_old,ProductLine,sysname,256,0/0
CoilCircuits_old,FilterGroup,float,8,53/0
CoilCircuits_old,Model,nvarchar,8000,0/0
CoilCircuits_old,Model,sysname,256,0/0
CoilCircuits_old,DefaultApplication,nvarchar,8000,0/0
CoilCircuits_old,DefaultApplication,sysname,256,0/0
CoilCircuits_old,CoilType,nvarchar,8000,0/0
CoilCircuits_old,CoilType,sysname,256,0/0
CoilCircuits_old,DistTubeLength,float,8,53/0
CoilCircuits_old,Quantity,float,8,53/0
CoilCircuits_old,AirFlows,float,8,53/0
CoilCircuits_old,ExtStatics,float,8,53/0
CoilCircuits_old,TubesHigh,float,8,53/0
CoilCircuits_old,FinLength,float,8,53/0
CoilCircuits_old,Rows,float,8,53/0
CoilCircuits_old,FinSpacing,float,8,53/0
CoilCircuits_old,FinMaterial,nvarchar,8000,0/0
CoilCircuits_old,FinMaterial,sysname,256,0/0
CoilCircuits_old,FinThickness,float,8,53/0
CoilCircuits_old,TubeMaterial,nvarchar,8000,0/0
CoilCircuits_old,TubeMaterial,sysname,256,0/0
CoilCircuits_old,TubeThickness,float,8,53/0
CoilCircuits_old,DxCircuits,nvarchar,8000,0/0
CoilCircuits_old,DxCircuits,sysname,256,0/0
CoilCircuits_old,RecCircuits,nvarchar,8000,0/0
CoilCircuits_old,RecCircuits,sysname,256,0/0
CoilCircuits_old,CondCircuits,nvarchar,8000,0/0
CoilCircuits_old,CondCircuits,sysname,256,0/0
CoilCircuits_old,HwCircuits,nvarchar,8000,0/0
CoilCircuits_old,HwCircuits,sysname,256,0/0
CoilCircuits_old,CwCircuits,nvarchar,8000,0/0
CoilCircuits_old,CwCircuits,sysname,256,0/0
CoilCircuits_old,HeaderOrientation,nvarchar,8000,0/0
CoilCircuits_old,HeaderOrientation,sysname,256,0/0
CoilCircuits_old,DefaultRefrigerant,nvarchar,8000,0/0
CoilCircuits_old,DefaultRefrigerant,sysname,256,0/0
CoilCircuits_old,NominalRatingPointDX1,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointDX1,sysname,256,0/0
CoilCircuits_old,NominalRatingPointDX2,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointDX2,sysname,256,0/0
CoilCircuits_old,NominalRatingPointDX3,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointDX3,sysname,256,0/0
CoilCircuits_old,NominalRatingPointDX4,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointDX4,sysname,256,0/0
CoilCircuits_old,NominalRatingPointDX5,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointDX5,sysname,256,0/0
CoilCircuits_old,NominalRatingPointDX6,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointDX6,sysname,256,0/0
CoilCircuits_old,NominalRatingPointREC1,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointREC1,sysname,256,0/0
CoilCircuits_old,NominalRatingPointREC2,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointREC2,sysname,256,0/0
CoilCircuits_old,NominalRatingPointREC3,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointREC3,sysname,256,0/0
CoilCircuits_old,NominalRatingPointREC4,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointREC4,sysname,256,0/0
CoilCircuits_old,NominalRatingPointREC5,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointREC5,sysname,256,0/0
CoilCircuits_old,NominalRatingPointREC6,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointREC6,sysname,256,0/0
CoilCircuits_old,NominalRatingPointFLD1,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointFLD1,sysname,256,0/0
CoilCircuits_old,NominalRatingPointFLD2,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointFLD2,sysname,256,0/0
CoilCircuits_old,NominalRatingPointFLD3,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointFLD3,sysname,256,0/0
CoilCircuits_old,NominalRatingPointFLD4,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointFLD4,sysname,256,0/0
CoilCircuits_old,NominalRatingPointFLD5,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointFLD5,sysname,256,0/0
CoilCircuits_old,NominalRatingPointFLD6,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointFLD6,sysname,256,0/0
CoilCircuits_old,NominalRatingPointCOND1,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointCOND1,sysname,256,0/0
CoilCircuits_old,NominalRatingPointCOND2,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointCOND2,sysname,256,0/0
CoilCircuits_old,NominalRatingPointCOND3,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointCOND3,sysname,256,0/0
CoilCircuits_old,NominalRatingPointCOND4,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointCOND4,sysname,256,0/0
CoilCircuits_old,NominalRatingPointCOND5,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointCOND5,sysname,256,0/0
CoilCircuits_old,NominalRatingPointCOND6,nvarchar,8000,0/0
CoilCircuits_old,NominalRatingPointCOND6,sysname,256,0/0
CoilCircuits_old,DrawingFileName1,nvarchar,8000,0/0
CoilCircuits_old,DrawingFileName1,sysname,256,0/0
CoilCircuits_old,DrawingFileName2,nvarchar,8000,0/0
CoilCircuits_old,DrawingFileName2,sysname,256,0/0
CoilCircuitsSue,ID,int,4,Oct-00
CoilCircuitsSue,ProductLine,nvarchar,8000,0/0
CoilCircuitsSue,ProductLine,sysname,256,0/0
CoilCircuitsSue,FilterGroup,float,8,53/0
CoilCircuitsSue,Model,nvarchar,8000,0/0
CoilCircuitsSue,Model,sysname,256,0/0
CoilCircuitsSue,ModelID,int,4,Oct-00
CoilCircuitsSue,DefaultApplication,nvarchar,8000,0/0
CoilCircuitsSue,DefaultApplication,sysname,256,0/0
CoilCircuitsSue,CoilType,nvarchar,8000,0/0
CoilCircuitsSue,CoilType,sysname,256,0/0
CoilCircuitsSue,DistTubeLength,float,8,53/0
CoilCircuitsSue,DistTubeDia,float,8,53/0
CoilCircuitsSue,Quantity,float,8,53/0
CoilCircuitsSue,AirFlows,float,8,53/0
CoilCircuitsSue,ExtStatics,float,8,53/0
CoilCircuitsSue,TubesHigh,float,8,53/0
CoilCircuitsSue,FinLength,float,8,53/0
CoilCircuitsSue,Rows,float,8,53/0
CoilCircuitsSue,FinSpacing,float,8,53/0
CoilCircuitsSue,FinMaterial,nvarchar,8000,0/0
CoilCircuitsSue,FinMaterial,sysname,256,0/0
CoilCircuitsSue,FinThickness,float,8,53/0
CoilCircuitsSue,TubeMaterial,nvarchar,8000,0/0
CoilCircuitsSue,TubeMaterial,sysname,256,0/0
CoilCircuitsSue,TubeThickness,float,8,53/0
CoilCircuitsSue,DxCircuits,nvarchar,8000,0/0
CoilCircuitsSue,DxCircuits,sysname,256,0/0
CoilCircuitsSue,Header Circ,nvarchar,8000,0/0
CoilCircuitsSue,Header Circ,sysname,256,0/0
CoilCircuitsSue,Possible DX circ,nvarchar,8000,0/0
CoilCircuitsSue,Possible DX circ,sysname,256,0/0
CoilCircuitsSue,Generic Item,nvarchar,8000,0/0
CoilCircuitsSue,Generic Item,sysname,256,0/0
CoilCircuitsSue,Capactiy,nvarchar,8000,0/0
CoilCircuitsSue,Capactiy,sysname,256,0/0
CoilCircuitsSue,Rows1,nvarchar,8000,0/0
CoilCircuitsSue,Rows1,sysname,256,0/0
CoilCircuitsSue,F25,nvarchar,8000,0/0
CoilCircuitsSue,F25,sysname,256,0/0
CoilCircuitsSue,F26,nvarchar,8000,0/0
CoilCircuitsSue,F26,sysname,256,0/0
CoilDefrostAmps_Coil,Type_ID,int,4,Oct-00
CoilDefrostAmps_Coil,ModelID,int,4,Oct-00
CoilDefrostAmps_Coil,VoltageTypeID,int,4,Oct-00
CoilDefrostAmps_Coil,DefrostAmps,decimal,17,38/38
CoilDrainHtrAmps_Coil,Type_ID,int,4,Oct-00
CoilDrainHtrAmps_Coil,ModelID,int,4,Oct-00
CoilDrainHtrAmps_Coil,VoltageTypeID,int,4,Oct-00
CoilDrainHtrAmps_Coil,DrainHtrAmps,decimal,17,38/38
CoilFamily_Coil,CoilFamilyID,int,4,Oct-00
CoilFamily_Coil,CoilFamilyName,nvarchar,8000,0/0
CoilFamily_Coil,CoilFamilyName,sysname,256,0/0
CoilFamilyDefrostTypeXref_Coil,ID,int,4,Oct-00
CoilFamilyDefrostTypeXref_Coil,DefCtrlGroup,int,4,Oct-00
CoilFamilyDefrostTypeXref_Coil,CoilFamilyID,int,4,Oct-00
CoilFamilyDefrostTypeXref_Coil,DefrostConfigID,int,4,Oct-00
CoilFamilyHeaterVoltageXref_Coil,ID,int,4,Oct-00
CoilFamilyHeaterVoltageXref_Coil,HtrVoltageGroup,int,4,Oct-00
CoilFamilyHeaterVoltageXref_Coil,CoilFamilyID,int,4,Oct-00
CoilFamilyHeaterVoltageXref_Coil,DefrostConfigID,int,4,Oct-00
CoilHeatExchgrPricing_Coil,HeatExchgrPricingID,int,4,Oct-00
CoilHeatExchgrPricing_Coil,CondUnitHP,decimal,17,38/38
CoilHeatExchgrPricing_Coil,FreezerBTU,int,4,Oct-00
CoilHeatExchgrPricing_Coil,CoolerBTU,int,4,Oct-00
CoilHeatExchgrPricing_Coil,PartNumber,nvarchar,8000,0/0
CoilHeatExchgrPricing_Coil,PartNumber,sysname,256,0/0
CoilHeatExchgrPricing_Coil,LiqConnSize,nvarchar,8000,0/0
CoilHeatExchgrPricing_Coil,LiqConnSize,sysname,256,0/0
CoilHeatExchgrPricing_Coil,SuctConnSize,nvarchar,8000,0/0
CoilHeatExchgrPricing_Coil,SuctConnSize,sysname,256,0/0
CoilHeatExchgrPricing_Coil,ListPrice,decimal,17,38/38
CoilModel_Coil,ModelID,int,4,Oct-00
CoilModel_Coil,MFGID,int,4,Oct-00
CoilModel_Coil,ModelFamilyID,int,4,Oct-00
CoilModel_Coil,ModelNumber,nvarchar,8000,0/0
CoilModel_Coil,ModelNumber,sysname,256,0/0
CoilModel_Coil,CapacityPerDegreeTDNeg20,int,4,Oct-00
CoilModel_Coil,CapacityPerDegreeTDPos25,int,4,Oct-00
CoilModel_Coil,NumberofFans,int,4,Oct-00
CoilModel_Coil,FinSpacing,int,4,Oct-00
CoilModel_Coil,CapacityCode,nvarchar,8000,0/0
CoilModel_Coil,CapacityCode,sysname,256,0/0
CoilModel_Coil,Length,decimal,17,38/38
CoilModel_Coil,Width,decimal,17,38/38
CoilModel_Coil,Height,decimal,17,38/38
CoilModel_Coil,UnitWeight,int,4,Oct-00
CoilModel_Coil,CFM,int,4,Oct-00
CoilMotorAmps_Coil,Type_ID,int,4,Oct-00
CoilMotorAmps_Coil,ModelID,int,4,Oct-00
CoilMotorAmps_Coil,MotorTypeID,int,4,Oct-00
CoilMotorAmps_Coil,VoltageTypeID,int,4,Oct-00
CoilMotorAmps_Coil,MotorAmps,decimal,17,38/38
CoilMotorType_lkp_Coil,Type_ID,int,4,Oct-00
CoilMotorType_lkp_Coil,CoilMotorTypeName,nvarchar,8000,0/0
CoilMotorType_lkp_Coil,CoilMotorTypeName,sysname,256,0/0
CoilMotorType_lkp_Coil,CoilMotorTypeCode,nvarchar,8000,0/0
CoilMotorType_lkp_Coil,CoilMotorTypeCode,sysname,256,0/0
CoilOptionsPricing_Coil,ID,int,4,Oct-00
CoilOptionsPricing_Coil,CoilFamilyID,int,4,Oct-00
CoilOptionsPricing_Coil,NumberFans,int,4,Oct-00
CoilOptionsPricing_Coil,PSCMotorDeduct,decimal,17,38/38
CoilOptionsPricing_Coil,PaintCost,decimal,17,38/38
CoilOptionsPricing_Coil,InsulDrainPanCost,decimal,17,38/38
CoilOptionsPricing_Coil,SSNonInsulDrainPanCost,decimal,17,38/38
CoilOptionsPricing_Coil,SSInsulDrainPanCost,decimal,17,38/38
